Chr	Gene_l	Gene_r	Gene_type	Gene	Strand	Gene_length	Counts	RPKM	TPM
chr5	136191468	136193162	protein_coding	SMIM32	-	1695	4	0.01	0.03534408727790146
chr5	136213311	136365476	protein_coding	TRPC7	-	2935	9	0.02	0.04592623947396822
chr5	136226655	136316100	lncRNA	TRPC7-AS2	+	765	7	0.05	0.137044965866765
chr5	136753815	136755619	lncRNA	CTB-1I21.1	+	1418	639	2.53	6.74918153228693
chr5	136975298	137499326	protein_coding	SPOCK1	-	4824	458	0.53	1.42195109839903
chr5	137128197	137130969	lncRNA	LOC105379192	+	344	0	0.00	0.0
chr5	137617500	137736089	protein_coding	KLHL3	-	7874	516	0.37	0.9814784612331147
chr5	137647572	137647649	miRNA	MIR874	-	78	0	0.00	0.0
chr5	137745651	137754363	protein_coding	HNRNPA0	-	8713	51895	33.46	89.20399083957736
chr5	137770041	137782033	lncRNA	LOC107986369	-	2317	12	0.03	0.07756783936475138
chr5	137801193	137810751	transcribed_pseudogene	NPY6R	+	2988	20	0.04	0.10024803871493136
chr5	137847324	137862614	lncRNA	LOC107986368	+	4632	20	0.02	0.06466777626947645
chr5	137857238	137889363	lncRNA	LOC101928005	-	1798	130	0.41	1.0828795372199094
chr5	137867282	137887851	protein_coding	MYOT	+	2846	161	0.32	0.8472614808242199
chr5	137889411	137942747	protein_coding	PKD2L2	+	4398	32	0.04	0.10897358424018731
chr5	137937909	138051961	protein_coding	FAM13B	-	6368	7801	6.88	18.34736519036869
chr5	138032774	138038933	lncRNA	LOC100130172	+	2920	89	0.17	0.45649249026608096
chr5	138077367	138092900	protein_coding	WNT8A	+	3643	3	0.00	0.012333563258861445
chr5	138115175	138139471	protein_coding	NME5	-	2698	4	0.01	0.022204680480371747
chr5	138139770	138178669	protein_coding	BRD8	-	4675	18965	22.79	60.75719480251632
chr5	138179112	138187723	protein_coding	KIF20A	+	3095	28726	52.14	139.008380912017
chr5	138187650	138213323	protein_coding	CDC23	-	3133	10665	19.12	50.983183126228724
chr5	138252380	138274621	protein_coding	GFRA3	-	1988	28	0.08	0.21094446456353164
chr5	138285265	138338355	protein_coding	CDC25C	-	2570	3141	6.87	18.30464435283181
chr5	138332105	138337146	lncRNA	LOC100128966	+	551	36	0.37	0.9785372984108653
chr5	138337557	138349729	protein_coding	FAM53C	+	4574	15630	19.20	51.17870587234105
chr5	138352685	138437027	protein_coding	KDM3B	+	7707	24276	17.69	47.1756890286551
chr5	138439057	138446965	protein_coding	REEP2	+	2206	32	0.08	0.21725558635011052
chr5	138465479	138469303	protein_coding	EGR1	+	3137	373	0.67	1.7808231606745324
chr5	138506093	138543236	protein_coding	ETF1	-	4200	48108	64.34	171.55148985399737
chr5	138553756	138575401	protein_coding	HSPA9	-	4404	157758	201.22	536.5010344422269
chr5	138558969	138559041	snoRNA	SNORD63B	-	73	86	6.62	17.644204118149645
chr5	138561043	138561110	snoRNA	SNORD63	-	68	120	9.91	26.430100560018964
chr5	138571078	138585089	lncRNA	LOC105379193	+	520	3	0.03	0.08640609798467738
chr5	138744430	138753924	lncRNA	LOC105379194	-	993	83	0.47	1.2518587408589041
chr5	138753386	138935034	protein_coding	CTNNA1	+	5455	135218	139.24	371.2498059145674
chr5	138868921	138875335	protein_coding	LRRTM2	-	6064	14	0.01	0.034577638155697636
chr5	138946724	139198368	protein_coding	SIL1	-	2219	9365	23.71	63.20871503166319
chr5	138961942	138969805	lncRNA	LOC105379195	+	1934	19	0.06	0.1471375815388853
chr5	139273752	139283184	lncRNA	SNHG4	+	1546	2384	8.66	23.095280627349037
chr5	139273752	139331677	protein_coding	MATR3	+	5893	76287	72.72	193.8833779296161
chr5	139276180	139276323	snoRNA	SNORA74D	+	144	34	1.33	3.5362495656692037
chr5	139278780	139278979	snoRNA	SNORA74A	+	200	69	1.94	5.167084659483708
chr5	139341832	139369720	protein_coding	PAIP2	+	2907	20743	40.08	106.86931304414685
chr5	139367196	139384553	protein_coding	SLC23A1	-	3046	264	0.49	1.2980771647336957
chr5	139387467	139389913	protein_coding	MZB1	-	925	17	0.10	0.27525402024668394
chr5	139390592	139395104	protein_coding	PROB1	-	4513	1850	2.30	6.1394982097097
chr5	139395269	139404204	protein_coding	SPATA24	-	2527	1318	2.93	7.811539812000856
chr5	139410203	139439525	protein_coding	DNAJC18	-	5102	2136	2.35	6.270284930977451
chr5	139448560	139462743	protein_coding	ECSCR	-	1140	2	0.01	0.026275538568439904
chr5	139471004	139473700	protein_coding	SMIM33	+	1296	0	0.00	0.0
chr5	139475533	139482758	protein_coding	STING1	-	2466	5213	11.87	31.66074535995459
chr5	139561166	139628434	protein_coding	UBE2D2	+	3194	16771	29.50	78.64127197208649
chr5	139647299	139683885	protein_coding	CXXC5	+	3580	13188	20.69	55.1724657835569
chr5	139648999	139649728	lncRNA	CXXC5-AS1	-	577	22	0.21	0.5710489664614149
chr5	139711263	139844466	protein_coding	PSD2	+	8098	26	0.02	0.04808637707881939
chr5	139741347	139746223	lncRNA	PSD2-AS1	-	701	1	0.01	0.021365273871627313
chr5	139846779	140043675	protein_coding	NRG2	-	8798	74	0.05	0.12597206374366846
chr5	140102922	140108012	lncRNA	MALINC1	-	3138	207	0.37	0.9879702981804411
chr5	140114109	140125619	protein_coding	PURA	+	11511	8277	4.04	10.76927292647528
chr5	140125937	140129392	protein_coding	IGIP	+	3456	1113	1.81	4.8233404002326274
chr5	140157319	140168785	lncRNA	LOC101929719	+	583	9	0.09	0.2312067115885021
chr5	140175188	140243789	protein_coding	CYSTM1	+	790	12207	86.80	231.42396785293565
chr5	140245035	140303101	protein_coding	PFDN1	-	1963	9873	28.25	75.3278062165757
chr5	140332843	140346603	protein_coding	HBEGF	-	2358	944	2.25	5.995904068238398
chr5	140359645	140375177	protein_coding	SLC4A9	+	4452	42	0.05	0.14129299041519572
chr5	140401814	140539849	protein_coding	ANKHD1	+	8453	1227	0.82	2.174003184594959
chr5	140401814	140549578	protein_coding	ANKHD1-EIF4EBP3	+	8349	200	0.13	0.3587748708590429
chr5	140547662	140549576	protein_coding	EIF4EBP3	+	693	20	0.16	0.4322382967968469
chr5	140550067	140558093	protein_coding	SRA1	-	2104	8706	23.24	61.97255613250835
chr5	140558268	140564604	protein_coding	APBB3	-	2158	2289	5.96	15.88622958127924
chr5	140563671	140563751	miRNA	MIR6831	-	81	1	0.07	0.1849019380742067
chr5	140564565	140569104	protein_coding	SLC35A4	+	2933	24811	47.52	126.69477014329716
chr5	140574982	140595106	protein_coding	LOC112267855	-	1707	7	0.02	0.0614173397118191
chr5	140596529	140647411	protein_coding	TMCO6	+	3294	4833	8.24	21.974534427360027
chr5	140631728	140633701	protein_coding	CD14	-	1648	86	0.29	0.7815697212529878
chr5	140645363	140647785	protein_coding	NDUFA2	-	893	8392	52.79	140.74743808490277
chr5	140647818	140662480	protein_coding	IK	+	2087	18733	50.42	134.43469500789328
chr5	140647844	140647926	miRNA	MIR3655	+	83	0	0.00	0.0
chr5	140664799	140674119	protein_coding	WDR55	+	5501	10629	10.85	28.938581836584298
chr5	140670794	140673576	protein_coding	DND1	-	1595	231	0.81	2.1690910114774185
chr5	140673904	140691727	protein_coding	HARS1	-	2306	13708	33.39	89.03100482949665
chr5	140691444	140699308	protein_coding	HARS2	+	2882	8417	16.41	43.741113336023055
chr5	140700447	140706686	protein_coding	ZMAT2	+	1544	16929	61.59	164.21411766989502
chr5	140711276	140711373	vault_RNA	VTRNA1-1	+	98	0	0.00	0.0
chr5	140711295	140758080	lncRNA	LOC105378198	+	1106	7	0.04	0.09479149989880219
chr5	140718926	140719013	vault_RNA	VTRNA1-2	+	88	12	0.77	2.0423259523651014
chr5	140726159	140726246	vault_RNA	VTRNA1-3	+	88	78	4.98	13.27511869037316
chr5	140786136	141012344	protein_coding	PCDHA1	+	5592	10	0.01	0.02678300605152136
chr5	140794852	141012347	protein_coding	PCDHA2	+	6057	1	0.00	0.002472685650323716
chr5	140801057	141012347	protein_coding	PCDHA3	+	5485	1	0.00	0.0027305482195097075
chr5	140807068	141012347	protein_coding	PCDHA4	+	13395	293	0.12	0.3276056510873571
chr5	140821613	141012347	protein_coding	PCDHA5	+	5483	3	0.00	0.00819463267408941
chr5	140827960	141012347	protein_coding	PCDHA6	+	6134	2	0.00	0.00488329213694514
chr5	140834269	141012347	protein_coding	PCDHA7	+	5354	2	0.00	0.005594716841244208
chr5	140841187	141012347	protein_coding	PCDHA8	+	5449	0	0.00	0.0
chr5	140847772	141012344	protein_coding	PCDHA9	+	9254	21	0.01	0.033987270009101546
chr5	140855897	141012347	protein_coding	PCDHA10	+	15213	34	0.01	0.03347268372157795
chr5	140867513	141012344	protein_coding	PCDHA11	+	6954	0	0.00	0.0
chr5	140868057	140875891	lncRNA	LOC112267934	-	4032	1	0.00	0.003714547863097903
chr5	140875308	141012347	protein_coding	PCDHA12	+	5451	0	0.00	0.0
chr5	140882124	141012347	protein_coding	PCDHA13	+	5441	7	0.01	0.019268406338554533
chr5	140926717	141012344	protein_coding	PCDHAC1	+	5662	4	0.00	0.010580753785948955
chr5	140966476	141012347	protein_coding	PCDHAC2	+	5815	4	0.00	0.010302360780058983
chr5	140978949	141012344	C_region	PCDHACT	+	2866	0	0.00	0.0
chr5	141046205	141078031	lncRNA	LOC101926905	-	1010	1	0.01	0.014828769291099749
chr5	141051376	141053962	protein_coding	PCDHB1	+	2587	3	0.01	0.017368059896417563
chr5	141094615	141098703	protein_coding	PCDHB2	+	4089	17	0.02	0.062267050312590534
chr5	141100242	141103827	protein_coding	PCDHB3	+	3586	2	0.00	0.008353071379816366
chr5	141121818	141125623	protein_coding	PCDHB4	+	3806	3	0.00	0.011805352325809837
chr5	141135206	141138615	protein_coding	PCDHB5	+	3410	1	0.00	0.004392098822290541
chr5	141150022	141153287	protein_coding	PCDHB6	+	3266	1	0.00	0.004585749229641992
chr5	141155999	141158409	transcribed_pseudogene	PCDHB17P	+	2411	0	0.00	0.0
chr5	141172644	141176383	protein_coding	PCDHB7	+	3740	2	0.00	0.008009121381823928
chr5	141177790	141180539	protein_coding	PCDHB8	+	2750	3	0.01	0.016338607618920815
chr5	141181690	141186221	protein_coding	PCDHB16	+	4532	12	0.01	0.0396568146090311
chr5	141187161	141191541	protein_coding	PCDHB9	+	4381	21	0.03	0.07179141672317407
chr5	141192353	141195647	protein_coding	PCDHB10	+	3295	11	0.02	0.049999279764527525
chr5	141199627	141203779	protein_coding	PCDHB11	+	4153	29	0.04	0.10458334999670398
chr5	141208719	141212571	protein_coding	PCDHB12	+	3853	13	0.02	0.050532504747505765
chr5	141213919	141218979	protein_coding	PCDHB13	+	5061	45	0.05	0.13316885285131072
chr5	141222326	141226288	protein_coding	PCDHB14	+	3963	36	0.05	0.136051993798735
chr5	141234333	141237529	transcribed_pseudogene	PCDHB18P	+	3197	11	0.02	0.05153194458058124
chr5	141240121	141244752	transcribed_pseudogene	PCDHB19P	+	4632	10	0.01	0.032333888134738226
chr5	141245395	141249365	protein_coding	PCDHB15	+	3971	46	0.07	0.17349398671984245
chr5	141260224	141268758	lncRNA	LOC105378199	-	558	0	0.00	0.0
chr5	141302635	141304049	protein_coding	SLC25A2	-	1415	20	0.08	0.21168985136410948
chr5	141318490	141320784	protein_coding	TAF7	-	2295	14574	35.67	95.1092063115349
chr5	141330685	141512979	protein_coding	PCDHGA1	+	4653	27	0.03	0.08690748733468519
chr5	141338760	141512975	protein_coding	PCDHGA2	+	6725	5	0.00	0.011135358352424346
chr5	141343829	141512975	protein_coding	PCDHGA3	+	4872	3	0.00	0.009222325729070656
chr5	141350261	141512979	protein_coding	PCDHGB1	+	4614	10	0.01	0.03246002814046542
chr5	141355021	141512975	protein_coding	PCDHGA4	+	4890	5	0.01	0.015313964196330007
chr5	141360136	141512979	protein_coding	PCDHGB2	+	4617	27	0.03	0.08758512856146634
chr5	141364331	141512979	protein_coding	PCDHGA5	+	4623	15	0.02	0.048595253030534545
chr5	141370242	141512975	protein_coding	PCDHGB3	+	4775	18	0.02	0.056458015855956736
chr5	141373891	141512975	protein_coding	PCDHGA6	+	4827	36	0.04	0.11169961703426287
chr5	141382742	141512975	protein_coding	PCDHGA7	+	5436	10	0.01	0.02755161328920299
chr5	141387885	141512975	protein_coding	PCDHGB4	+	4589	7	0.01	0.022845804944012903
chr5	141391916	141512979	protein_coding	PCDHGA8	+	5669	2	0.00	0.005283844411363819
chr5	141398128	141512979	protein_coding	PCDHGB5	+	4638	0	0.00	0.0
chr5	141402953	141512979	protein_coding	PCDHGA9	+	4668	6	0.01	0.0192507159177516
chr5	141408203	141512979	protein_coding	PCDHGB6	+	4644	8	0.01	0.025800270428959077
chr5	141413176	141512979	protein_coding	PCDHGA10	+	4734	60	0.07	0.18982328243359625
chr5	141417677	141512975	protein_coding	PCDHGB7	+	4937	31	0.04	0.09404269121011405
chr5	141421051	141512975	protein_coding	PCDHGA11	+	5806	35	0.03	0.09028539346200071
chr5	141426286	141428258	transcribed_pseudogene	PCDHGB8P	+	1973	7	0.02	0.05313704961382424
chr5	141430507	141512975	protein_coding	PCDHGA12	+	4893	17	0.02	0.05203555461438437
chr5	141475966	141512975	protein_coding	PCDHGC3	+	5007	7	0.01	0.020938565785515322
chr5	141485174	141512979	protein_coding	PCDHGC4	+	4797	5	0.01	0.01561085781114316
chr5	141489081	141512975	protein_coding	PCDHGC5	+	4974	3	0.00	0.00903320686611022
chr5	141515016	141619055	protein_coding	DIAPH1	-	6903	77833	63.34	168.86995164950142
chr5	141558311	141565260	lncRNA	DIAPH1-AS1	+	2477	9	0.02	0.054418051213603845
chr5	141620876	141636856	protein_coding	HDAC3	-	2316	12340	29.93	79.80003591653394
chr5	141636950	141641077	protein_coding	RELL2	+	2937	581	1.11	2.962774977088949
chr5	141639302	141651443	protein_coding	FCHSD1	-	5015	1636	1.83	4.885835538552658
chr5	141653401	141682230	protein_coding	ARAP3	-	5699	7922	7.81	20.819134133590648
chr5	141807798	141828812	lncRNA	LOC107986454	-	9248	7	0.00	0.011336440191184604
chr5	141850393	141878410	protein_coding	PCDH1	-	9486	4668	2.76	7.3701140629730295
chr5	141895626	141896695	transcribed_pseudogene	LOC729080	-	1070	22	0.12	0.3079394893908752
chr5	141923871	141952031	protein_coding	DELE1	+	7178	13808	10.81	28.810699754140483
chr5	141943585	141959062	protein_coding	PCDH12	-	6562	343	0.29	0.7828604915446031
chr5	141966807	141990292	protein_coding	RNF14	+	5185	9837	10.66	28.414524503705632
chr5	142000671	142013027	protein_coding	GNPDA1	-	2683	13640	28.56	76.14128112631627
chr5	142086359	142103201	lncRNA	LOC105378204	-	2790	1	0.00	0.00536812078279955
chr5	142108779	142154440	protein_coding	NDFIP1	+	3574	24491	38.49	102.63097442512792
chr5	142155387	142193118	lncRNA	LOC107986455	-	1896	35	0.10	0.27647520803817305
chr5	142310435	142325021	protein_coding	SPRY4	-	7156	28	0.02	0.05860223526443556
chr5	142317620	142318322	lncRNA	SPRY4-IT1	-	703	0	0.00	0.0
chr5	142325293	142464054	lncRNA	SPRY4-AS1	+	591	3	0.03	0.0760256699695977
chr5	142592178	142698070	protein_coding	FGF1	-	4938	0	0.00	0.0
chr5	142745600	142760993	lncRNA	LINC01844	+	2232	1	0.00	0.006710150978499438
chr5	142770370	143229011	protein_coding	ARHGAP26	+	12341	3141	1.43	3.8119225335692213
chr5	142859604	142868910	lncRNA	ARHGAP26-AS1	-	978	3	0.02	0.04594189258899002
chr5	142961430	142968985	lncRNA	LOC107986457	+	3508	20	0.03	0.08538801017109889
chr5	143192500	143194166	lncRNA	ARHGAP26-IT1	+	388	2	0.03	0.0772013246598492
chr5	143277931	143435512	protein_coding	NR3C1	-	20396	25203	6.94	18.50690170464909
chr5	143531378	143560137	lncRNA	LOC105378208	+	1671	12	0.04	0.1075551668510646
chr5	143561313	143598434	lncRNA	LOC105378209	+	592	9	0.09	0.22769174468935255
chr5	143662893	143673052	lncRNA	LOC105378210	+	632	0	0.00	0.0
chr5	143679860	143679971	miRNA	MIR5197	+	112	0	0.00	0.0
chr5	143812161	143820716	protein_coding	HMHB1	+	381	0	0.00	0.0
chr5	144158162	144170659	protein_coding	YIPF5	-	3395	9562	15.82	42.182803794141606
chr5	144170723	144485686	protein_coding	KCTD16	+	17004	42	0.01	0.03699343644603925
chr5	145478540	145484941	lncRNA	LOC105378211	+	2308	0	0.00	0.0
chr5	145587325	145835369	protein_coding	PRELID2	-	15475	82	0.03	0.07936146511721365
chr5	145858538	145931673	protein_coding	GRXCR2	-	2118	0	0.00	0.0
chr5	145935701	146069637	lncRNA	LOC107986458	-	4340	135	0.17	0.4658761965072467
chr5	145936570	146081773	protein_coding	SH3RF2	+	6347	2937	2.60	6.9304579111453535
chr5	146042406	146043862	lncRNA	LOC107986459	-	1377	2	0.01	0.02175316918520079
chr5	146084149	146105577	protein_coding	PLAC8L1	-	2678	136	0.29	0.7605973673732118
chr5	146113026	146182787	protein_coding	LARS1	-	4905	45675	52.31	139.46525540156796
chr5	146203550	146289223	protein_coding	RBM27	+	6599	12572	10.70	28.533347537957738
chr5	146338839	146341728	protein_coding	POU4F3	+	2575	13	0.03	0.07561232652121928
chr5	146373252	146376959	lncRNA	LOC105378213	-	617	0	0.00	0.0
chr5	146447330	146511961	protein_coding	TCERG1	+	8117	26505	18.34	48.905617267611774
chr5	146514854	146516113	protein_coding	GPR151	-	1260	7	0.03	0.08320587213339303
chr5	146561346	146621829	lncRNA	CTB-99A3.1	+	3245	15	0.03	0.06923138821576617
chr5	146580742	147081520	protein_coding	PPP2R2B	-	12365	2850	1.29	3.4520511447173985
chr5	146766252	146770075	lncRNA	LOC107986461	-	2797	18	0.04	0.09638434955745206
chr5	146912811	146923631	lncRNA	LOC105378214	+	6444	3	0.00	0.006972559117323438
chr5	146914207	146919506	lncRNA	PPP2R2B-IT1	-	447	0	0.00	0.0
chr5	147177035	147234931	lncRNA	STK32A-AS1	-	3531	1	0.00	0.004241590762959712
chr5	147234963	147401996	protein_coding	STK32A	+	8156	6	0.00	0.011017942852386524
chr5	147390808	147510068	protein_coding	DPYSL3	-	6025	29	0.03	0.0720887390101762
chr5	147559994	147662009	lncRNA	JAKMIP2-AS1	+	1920	1	0.00	0.007800550512505597
chr5	147585438	147782796	protein_coding	JAKMIP2	-	9221	18	0.01	0.029236202766749094
chr5	147662051	147694940	lncRNA	LOC101927012	+	6281	25	0.02	0.059612549689582656
chr5	147721837	147739675	lncRNA	LOC105378218	+	1119	0	0.00	0.0
chr5	147824580	147839231	protein_coding	SPINK1	-	643	127	1.11	2.958143447852822
chr5	147850463	147906594	protein_coding	C5orf46	-	4985	59	0.07	0.177261055578061
chr5	147878711	147882191	protein_coding	SCGB3A2	+	516	886	9.65	25.716419550064963
chr5	148063972	148137382	protein_coding	SPINK5	+	3965	352	0.50	1.3296151471303361
chr5	148168546	148176076	protein_coding	SPINK14	+	1282	0	0.00	0.0
chr5	148202794	148215137	protein_coding	SPINK6	+	606	2775	25.72	68.58305797133634
chr5	148238525	148243580	protein_coding	MARCOL	+	1257	1852	8.28	22.066435588216308
chr5	148268307	148383850	lncRNA	LOC102546294	-	2100	258	0.69	1.8400384294641772
chr5	148268794	148286255	protein_coding	SPINK13	+	772	661	4.81	12.823620034237182
chr5	148312423	148315919	protein_coding	SPINK7	+	554	3	0.03	0.08110319666431812
chr5	148323219	148341974	protein_coding	SPINK9	+	3228	11	0.02	0.051037059115278255
chr5	148383935	148442836	protein_coding	FBXO38	+	5690	7975	7.87	20.991569322932463
chr5	148451032	148654527	protein_coding	HTR4	-	4207	4	0.01	0.014240130243889464
chr5	148452495	148550121	lncRNA	LOC107986462	+	813	4	0.03	0.07368785723990527
chr5	148550231	148559987	lncRNA	LOC105378221	+	534	0	0.00	0.0
chr5	148826593	148828634	protein_coding	ADRB2	+	2042	207	0.57	1.5182423093487878
chr5	148982150	149063062	protein_coding	SH3TC2	-	26468	367	0.08	0.20766887989768565
chr5	149062313	149062409	miRNA	MIR584	-	97	0	0.00	0.0
chr5	149063317	149109787	lncRNA	SH3TC2-DT	+	792	2	0.01	0.03782085096972411
chr5	149141447	149260439	protein_coding	ABLIM3	+	7849	17	0.01	0.032438523216738784
chr5	149271838	149343637	protein_coding	AFAP1L1	+	6466	1797	1.56	4.162352520919782
chr5	149345499	149354583	protein_coding	GRPEL2	+	4020	6651	9.29	24.779205472799866
chr5	149348116	149357642	lncRNA	GRPEL2-AS1	-	401	15	0.21	0.5602390393021476
chr5	149358022	149375112	protein_coding	PCYOX1L	+	4873	3178	3.66	9.76751222967087
chr5	149374267	149404202	protein_coding	IL17B	-	1789	3	0.01	0.0251152436847581
chr5	149381016	149384359	lncRNA	LOC101927046	+	2354	6	0.01	0.038174316866637414
chr5	149406845	149432836	lncRNA	CARMN	+	1003	2	0.01	0.029864520406801084
chr5	149428918	149429023	miRNA	MIR143	+	106	0	0.00	0.0
chr5	149430646	149430733	miRNA	MIR145	+	88	0	0.00	0.0
chr5	149492982	149551439	protein_coding	CSNK1A1	-	5628	31547	31.49	83.951886402734
chr5	149552057	149634968	protein_coding	ARHGEF37	+	5301	1829	1.94	5.167522585126514
chr5	149702838	149721679	lncRNA	LOC105378224	+	1333	3	0.01	0.03370680491525299
chr5	149730302	149857861	protein_coding	PPARGC1B	+	13103	6585	2.82	7.526819830551077
chr5	149732825	149732890	miRNA	MIR378A	+	66	10	0.85	2.269251058183446
chr5	149857953	149944793	protein_coding	PDE6A	-	6704	82	0.07	0.18319192611707655
chr5	149931358	149932977	transcribed_pseudogene	LOC644762	-	1620	470	1.63	4.345195544743858
chr5	149960758	149987400	protein_coding	SLC26A2	+	8054	6617	4.62	12.304840583958171
chr5	149993118	150000654	protein_coding	TIGD6	-	4039	1029	1.43	3.8156453668103634
chr5	150000611	150053128	protein_coding	HMGXB3	+	5386	16670	17.39	46.35490900918291
chr5	150053291	150113372	protein_coding	CSF1R	-	4278	447	0.59	1.564923906463956
chr5	150113839	150155845	protein_coding	PDGFRB	-	7353	2436	1.86	4.961799376179815
chr5	150166778	150184558	protein_coding	CDX1	+	1775	11	0.03	0.09281556440795392
chr5	150190062	150211072	protein_coding	SLC6A7	+	5549	14	0.01	0.03778677199065605
chr5	150219491	150290130	protein_coding	CAMK2A	-	5169	59	0.06	0.17095112440639076
chr5	150296343	150302905	protein_coding	ARSI	-	3113	203	0.37	0.9766599960662323
chr5	150334882	150340655	lncRNA	LOC105378225	-	517	3	0.03	0.08690748733468519
chr5	150353281	150357420	lncRNA	LOC105378226	-	2207	3	0.01	0.020358482533770837
chr5	150357639	150400308	protein_coding	TCOF1	+	6111	47097	43.29	115.42700912714027
chr5	150400041	150412936	protein_coding	CD74	-	4084	35	0.05	0.12835381842320667
chr5	150442635	150449739	protein_coding	RPS14	-	2363	132341	314.61	838.7975871015514
chr5	150475516	150485992	lncRNA	NDST1-AS1	-	407	169	2.33	6.218974521616255
chr5	150497779	150558211	protein_coding	NDST1	+	8212	22496	15.39	41.028235985424466
chr5	150586026	150659214	protein_coding	SYNPO	+	10624	36551	19.33	51.52733526191423
chr5	150660841	150679368	protein_coding	MYOZ3	+	3666	20	0.03	0.08170789407534504
chr5	150690792	150701089	protein_coding	RBM22	-	3091	8954	16.27	43.38549603197419
chr5	150708747	150759095	protein_coding	DCTN4	-	4516	15257	18.98	50.59897218889547
chr5	150777946	150796736	protein_coding	SMIM3	+	2334	2	0.00	0.012833810611834402
chr5	150846521	150902402	protein_coding	IRGM	+	3537	31	0.05	0.1312662613809254
chr5	150892958	150904983	protein_coding	ZNF300	-	4915	1082	1.24	3.297085586307147
chr5	150930436	150946584	transcribed_pseudogene	ZNF300P1	-	2420	4	0.01	0.02475546608927396
chr5	150985564	151020329	lncRNA	LOC105378228	-	1796	49	0.15	0.4086168108109836
chr5	151020591	151028988	protein_coding	GPX3	+	1630	65	0.22	0.5972446036568703
chr5	151029943	151087685	protein_coding	TNIP1	-	8050	17932	12.51	33.36255724686716
chr5	151100706	151157779	protein_coding	ANXA6	-	3041	31387	57.98	154.5823372433888
chr5	151168800	151170079	lncRNA	LOC107986463	-	801	2	0.01	0.037395897588041814
chr5	151181052	151224092	protein_coding	CCDC69	-	3398	19	0.03	0.08374457995768221
chr5	151212134	151224350	lncRNA	LOC105378230	+	1521	0	0.00	0.0
chr5	151253185	151270440	protein_coding	GM2A	+	3603	5704	8.89	23.710555935830502
chr5	151276358	151303766	protein_coding	SLC36A3	-	3085	8	0.01	0.03883839736534391
chr5	151314972	151347583	protein_coding	SLC36A2	-	3799	23	0.03	0.09067446976368707
chr5	151352399	151436989	lncRNA	LOC105378234	-	3915	2	0.00	0.007651114678932693
chr5	151411344	151556318	protein_coding	SLC36A1	+	16719	1496	0.50	1.3401326184628313
chr5	151504092	151594822	protein_coding	FAT2	-	15873	62	0.02	0.05850044307998905
chr5	151522087	151522148	miRNA	MIR6499	-	62	0	0.00	0.0
chr5	151637917	151655449	lncRNA	LOC105378231	+	1694	1	0.00	0.008841237889026413
chr5	151661096	151686915	protein_coding	SPARC	-	3451	101	0.16	0.4383317170052406
chr5	151676945	151687910	lncRNA	CLMAT3	+	1973	3	0.01	0.02277302126306753
chr5	151742822	151758631	protein_coding	ATOX1	-	471	7607	90.73	241.89059973963853
chr5	151752646	151757106	lncRNA	LOC105378235	+	1281	39	0.17	0.45597597375208354
chr5	151769793	151772176	lncRNA	LOC100652758	-	1649	494	1.68	4.486759339054766
chr5	151771954	151812785	protein_coding	G3BP1	+	10227	46858	25.74	68.62177922721965
chr5	151822513	151924851	protein_coding	GLRA1	-	1836	11	0.03	0.08973182288895326
chr5	151853348	151892399	lncRNA	LOC112267935	+	3303	2	0.00	0.009068759905546923
chr5	151958898	152270449	lncRNA	LINC01933	+	403	0	0.00	0.0
chr5	152294722	152329876	lncRNA	LOC105378236	-	623	0	0.00	0.0
chr5	152337667	152378441	lncRNA	LOC105378237	+	601	0	0.00	0.0
chr5	152391541	152405279	protein_coding	NMUR2	-	2104	1	0.00	0.00711837309125986
chr5	152618965	152972349	lncRNA	LINC01470	-	2177	1	0.00	0.0068796770712038335
chr5	153490524	153813873	protein_coding	GRIA1	+	6417	10	0.01	0.02333965557738935
chr5	153887428	153898987	lncRNA	LINC01861	-	537	0	0.00	0.0
chr5	153953855	153973963	lncRNA	LOC107986464	-	623	0	0.00	0.0
chr5	153974034	153977189	lncRNA	LOC107983980	-	2089	0	0.00	0.0
chr5	153990148	154038936	protein_coding	FAM114A2	-	7012	3975	3.18	8.490274031865761
chr5	154038967	154057450	protein_coding	MFAP3	+	5334	11294	11.89	31.71182631747607
chr5	154190733	154420984	protein_coding	GALNT10	+	5958	8550	8.06	21.49275549064986
chr5	154218156	154222433	lncRNA	LOC107986465	+	3912	56	0.08	0.21439549874862007
chr5	154347106	154347247	miRNA	MIR1294	+	142	0	0.00	0.0
chr5	154389769	154445822	lncRNA	SAP30L-AS1	-	3450	154	0.25	0.6685410943587405
chr5	154445969	154461053	protein_coding	SAP30L	+	6257	8458	7.59	20.245476741371725
chr5	154474972	154478227	protein_coding	HAND1	-	1701	18	0.06	0.1584873754921772
chr5	154596012	154596072	miRNA	MIR3141	-	61	2	0.18	0.49105104865609006
chr5	154682979	154817605	protein_coding	LARP1	+	8095	73553	51.04	136.0849255521856
chr5	154685776	154685861	miRNA	MIR1303	+	86	2	0.13	0.34830365079094755
chr5	154752263	154755184	lncRNA	LOC112267936	-	1721	149	0.49	1.2966772170933183
chr5	154817018	154850683	protein_coding	FAXDC2	-	5104	362	0.40	1.06224424533932
chr5	154829458	154829540	miRNA	MIR378H	+	83	4	0.27	0.7217858787475058
chr5	154857952	154876792	protein_coding	CNOT8	+	3637	15363	23.73	63.26437350710946
