Chr	Gene_l	Gene_r	Gene_type	Gene	Strand	Gene_length	Counts	RPKM	TPM
chr6	88525924	88539369	lncRNA	LOC101928936	-	3974	173	0.23	0.5737666678561374
chr6	88609897	88963618	protein_coding	RNGTT	-	5864	4068	3.60	9.143322897457258
chr6	89080749	89085160	protein_coding	PNRC1	+	3015	28816	49.64	125.96893382019636
chr6	89094818	89165565	protein_coding	PM20D2	+	8739	4988	2.96	7.522839219474408
chr6	89095957	89118071	protein_coding	SRSF12	-	4085	19	0.02	0.061302560507065194
chr6	89130817	89145985	lncRNA	LOC101929004	-	2207	184	0.43	1.0988352032893065
chr6	89177504	89231288	protein_coding	GABRR1	-	3508	2	0.00	0.007514281932165917
chr6	89254464	89315299	protein_coding	GABRR2	-	8597	55	0.03	0.08432043480237826
chr6	89326625	89353155	protein_coding	UBE2J1	-	4627	7488	8.41	21.329634366011323
chr6	89363509	89412273	protein_coding	RRAGD	-	6233	29	0.02	0.06132223082970503
chr6	89433152	89633834	protein_coding	ANKRD6	+	8133	24	0.02	0.03889354631949544
chr6	89508209	89512941	lncRNA	LOC105377889	-	1068	0	0.00	0.0
chr6	89621403	89624602	lncRNA	LOC105377887	-	660	5	0.04	0.09984886749256831
chr6	89632224	89638747	protein_coding	LYRM2	-	5578	940	0.88	2.2210913371240366
chr6	89638532	89689481	lncRNA	LOC101929057	+	5149	39	0.04	0.09982947559754159
chr6	89642498	89828021	protein_coding	MDN1	-	20548	6467	1.63	4.148111088272629
chr6	89829880	89874436	protein_coding	CASP8AP2	+	6783	3617	2.77	7.028194411192951
chr6	89894469	89896120	protein_coding	GJA10	+	1652	2	0.01	0.015956477613824474
chr6	89926528	90296908	protein_coding	BACH2	-	18240	101	0.03	0.07298163933173907
chr6	90184302	90185513	lncRNA	LOC105377890	+	1086	0	0.00	0.0
chr6	90297167	90357592	lncRNA	LOC105377891	+	2358	2	0.00	0.011179008065325714
chr6	90312742	90312833	miRNA	MIR4464	+	92	0	0.00	0.0
chr6	90513579	90587072	protein_coding	MAP3K7	-	4952	4322	4.53	11.503267023420879
chr6	90631396	90955871	lncRNA	LOC107986623	+	1880	3	0.01	0.021031995493115452
chr6	90641739	90642684	lncRNA	LOC105377893	+	330	0	0.00	0.0
chr6	91357784	91366768	lncRNA	LOC107986624	+	454	0	0.00	0.0
chr6	91521660	91521737	miRNA	MIR4643	+	78	0	0.00	0.0
chr6	91629040	91690428	lncRNA	CASC6	-	1608	13	0.04	0.10655513471221842
chr6	91719752	91729793	lncRNA	LOC105377894	+	581	0	0.00	0.0
chr6	92321700	92334286	lncRNA	LOC107986625	-	587	1	0.01	0.022453237664427625
chr6	92584904	92596332	lncRNA	LOC105377896	-	10984	4	0.00	0.004799727060822657
chr6	92644258	92645174	protein_coding	LOC102724665	-	917	0	0.00	0.0
chr6	92721394	92725342	lncRNA	LINC02531	-	2251	3	0.01	0.017565593748137296
chr6	92979599	92986894	lncRNA	LOC105377897	+	1138	0	0.00	0.0
chr6	93240020	93419584	protein_coding	EPHA7	-	8951	10	0.01	0.014724668203573921
chr6	93446417	93644903	lncRNA	LOC105377899	+	2168	1	0.00	0.0060793590908759295
chr6	93704017	93776620	lncRNA	TSG1	+	7708	121	0.08	0.20690011826560728
chr6	94551169	94573259	lncRNA	LOC105377901	-	379	0	0.00	0.0
chr6	95560096	95577451	lncRNA	MANEA-DT	-	2416	55	0.12	0.30004254056127727
chr6	95577535	95609452	protein_coding	MANEA	+	5113	568	0.58	1.4641636395702722
chr6	95663456	95683628	lncRNA	LOC107986543	+	560	0	0.00	0.0
chr6	95921606	96015910	lncRNA	LOC107986626	-	1992	3	0.01	0.01984947365816117
chr6	96015974	96215612	protein_coding	FUT9	+	18891	26	0.01	0.01813992447379675
chr6	96038148	96059257	lncRNA	LOC105377905	-	4768	11	0.01	0.030406995721310653
chr6	96364771	96521741	lncRNA	UFL1-AS1	-	14263	231	0.08	0.21346081943373713
chr6	96521806	96555276	protein_coding	UFL1	+	4226	3325	4.09	10.370011344649368
chr6	96562525	96618626	protein_coding	FHL5	+	4350	1	0.00	0.0030298966687400037
chr6	96717174	96721381	lncRNA	LOC105377908	-	836	0	0.00	0.0
chr6	96794125	96837477	protein_coding	GPR63	-	7311	25	0.02	0.04506924671392086
chr6	96889315	96897891	protein_coding	NDUFAF4	-	2407	247	0.53	1.352502067190568
chr6	96898083	97145030	protein_coding	KLHL32	+	11139	12	0.01	0.014198815522778362
chr6	97142161	97283437	protein_coding	MMS22L	-	12512	2304	0.96	2.4270169735277984
chr6	97305586	97708917	lncRNA	LOC101927314	+	2102	8	0.02	0.05016194294583832
chr6	97456571	97457102	lncRNA	LOC105377909	-	427	0	0.00	0.0
chr6	97540257	97552306	lncRNA	LOC107986627	+	363	1	0.01	0.036308679088206654
chr6	98024531	98024621	miRNA	MIR2113	+	91	0	0.00	0.0
chr6	98517894	98519842	lncRNA	LOC105377910	+	488	0	0.00	0.0
chr6	98830141	98831700	lncRNA	PNKY	-	1560	2	0.01	0.016897500652588483
chr6	98834574	98839458	protein_coding	POU3F2	+	4885	40	0.04	0.10792262443413729
chr6	98868535	98948006	protein_coding	FBXL4	-	10822	3251	1.56	3.959373886972909
chr6	99124609	99124696	miRNA	MIR548AI	+	88	0	0.00	0.0
chr6	99271161	99350056	protein_coding	FAXC	-	12047	317	0.14	0.346814643592515
chr6	99369401	99394223	protein_coding	COQ3	-	2113	1288	3.17	8.034029841749405
chr6	99398050	99426306	protein_coding	PNISR	-	9692	23184	12.42	31.527681696357497
chr6	99424871	99431315	lncRNA	LOC101927365	+	1011	68	0.35	0.8864920223672533
chr6	99425442	99579288	protein_coding	TSTD3	+	9088	1170	0.67	1.6968154814648162
chr6	99432306	99515770	protein_coding	USP45	-	12741	600	0.24	0.6206757951033207
chr6	99542387	99568814	protein_coding	CCNC	-	2773	5948	11.14	28.270804337412585
chr6	99606774	99615578	protein_coding	PRDM13	+	3204	16	0.03	0.06581798007000758
chr6	99918519	99994238	protein_coding	MCHR2	-	3946	13	0.02	0.04342135241187208
chr6	99994038	100076419	lncRNA	MCHR2-AS1	+	548	2	0.02	0.04810237412050736
chr6	100149639	100163048	lncRNA	LOC105377911	-	2125	0	0.00	0.0
chr6	100385009	100464929	protein_coding	SIM1	-	8484	11	0.01	0.017088702923056247
chr6	100393883	100444796	lncRNA	LOC102724406	+	1713	1	0.00	0.007694133396975491
chr6	100508194	100884455	protein_coding	ASCC3	-	15048	8678	3.00	7.600776071057084
chr6	100881506	101248498	lncRNA	LOC107984041	+	2261	43	0.10	0.2506599610295523
chr6	101393708	102070083	protein_coding	GRIK2	+	14600	392	0.14	0.3538753287353051
chr6	101452675	101454405	lncRNA	LOC101927388	-	928	2	0.01	0.028405281269437532
chr6	102160938	102225366	lncRNA	LOC105377913	+	1309	2	0.01	0.02013758672119025
chr6	103535049	103540796	lncRNA	LOC105377916	+	523	3	0.03	0.07560258418175345
chr6	104285593	104287248	lncRNA	LOC105377917	+	838	0	0.00	0.0
chr6	104336518	104359776	lncRNA	LOC102724443	-	1529	1	0.00	0.00862004611446633
chr6	104462851	104527477	lncRNA	LOC105377918	-	5290	2	0.00	0.0049830058635232585
chr6	104728094	104859919	protein_coding	HACE1	-	4946	2307	2.42	6.147670142399287
chr6	104936294	104940527	lncRNA	LIN28B-AS1	-	575	1	0.01	0.022921826972206988
chr6	104936999	105083332	protein_coding	LIN28B	+	5759	30	0.03	0.06865801619561912
chr6	105096822	105137157	protein_coding	BVES	-	5853	48	0.04	0.10808857413854651
chr6	105137687	105169945	lncRNA	BVES-AS1	+	1716	0	0.00	0.0
chr6	105157900	105180014	protein_coding	POPDC3	-	4839	4	0.00	0.010894854729505283
chr6	105271159	105277982	lncRNA	LOC105377920	+	5425	30	0.03	0.07288507193927567
chr6	105273218	105403102	protein_coding	PREP	-	12406	15379	6.44	16.338545605207436
chr6	105453377	105481245	lncRNA	LOC105377921	+	3660	57	0.08	0.20526308169783716
chr6	105611337	105632329	lncRNA	LINC02836	-	2052	7	0.02	0.04496118594694596
chr6	105767892	105893097	lncRNA	LOC105377923	-	2865	3	0.01	0.013801100009443998
chr6	106046729	106109938	protein_coding	PRDM1	+	8418	17106	10.55	26.782839630230374
chr6	106184476	106325820	protein_coding	ATG5	-	3543	6154	9.02	22.89303720928677
chr6	106360717	106572017	protein_coding	CRYBG1	+	10039	1650	0.85	2.166259920298972
chr6	106451496	106457248	lncRNA	LOC105377924	-	415	0	0.00	0.0
chr6	106489844	106504665	lncRNA	LOC101927405	-	4338	2	0.00	0.006076556251276633
chr6	106559237	106630921	protein_coding	RTN4IP1	-	5160	462	0.47	1.180074289761005
chr6	106629578	106668417	protein_coding	QRSL1	+	4212	2928	3.61	9.162200353847979
chr6	106695485	106699994	lncRNA	LINC02526	+	469	1	0.01	0.02810245311091475
chr6	106702283	106716512	lncRNA	LOC105377927	+	1390	8	0.03	0.0758564058073037
chr6	106717452	106787541	lncRNA	LINC02532	-	2758	2	0.00	0.00955768709863598
chr6	106784125	106784220	miRNA	MIR587	+	96	0	0.00	0.0
chr6	106881938	106884618	lncRNA	LOC105377928	+	1337	7	0.03	0.06900550004721999
chr6	106969831	106976855	protein_coding	CD24	-	3547	6579	9.63	24.44644835039078
chr6	107028199	107051586	protein_coding	MTRES1	+	1910	536	1.46	3.698694802530991
chr6	107065181	107115515	protein_coding	BEND3	-	7086	226	0.17	0.42036288668336125
chr6	107152557	107459681	protein_coding	PDSS2	-	4603	4482	5.06	12.83358383259249
chr6	107490104	107661306	protein_coding	SOBP	+	9309	64	0.04	0.09061373214923375
chr6	107697297	107845959	protein_coding	SCML4	-	13102	28	0.01	0.02816680004980403
chr6	107867756	107958208	protein_coding	SEC63	-	6430	27523	22.23	56.41594559249305
chr6	108030250	108040387	lncRNA	LOC105377929	-	692	5	0.04	0.09523157882239174
chr6	108041409	108074741	protein_coding	OSTM1	-	4523	1509	1.73	4.397235511410502
chr6	108123633	108159395	lncRNA	OSTM1-AS1	+	3337	7	0.01	0.027647693605973363
chr6	108166022	108188809	protein_coding	NR2E1	+	3388	6	0.01	0.023341293699561425
chr6	108211222	108261040	protein_coding	SNX3	-	1535	29576	100.08	253.9499503939716
chr6	108294881	108526001	protein_coding	AFG1L	+	8810	1330	0.78	1.9897238566396471
chr6	108359371	108407473	lncRNA	LOC105377932	-	1089	6	0.03	0.07261735817641331
chr6	108559825	108684774	protein_coding	FOXO3	+	14591	21704	7.73	19.605223510914175
chr6	108738994	108748563	lncRNA	LOC107986629	+	892	10	0.06	0.1477584137782401
chr6	108751654	108769942	lncRNA	LINC00222	+	1753	8	0.02	0.060148547673789
chr6	108848410	108989090	protein_coding	ARMC2	+	8846	289	0.17	0.43059400826435623
chr6	108908140	108924103	lncRNA	ARMC2-AS1	-	717	13	0.09	0.23896883768095845
chr6	108984309	109094846	protein_coding	SESN1	-	6100	2712	2.31	5.859720816468783
chr6	109094622	109167696	protein_coding	CEP57L1	+	9219	6094	3.43	8.712357934912886
chr6	109165831	109354948	transcribed_pseudogene	CCDC162P	+	6540	58	0.05	0.11688729809221758
chr6	109334192	109352879	lncRNA	LOC101927538	-	3420	8	0.01	0.03083052750647723
chr6	109366514	109382812	protein_coding	CD164	-	3601	33846	48.82	123.88003041606711
chr6	109390215	109441171	protein_coding	PPIL6	-	7803	473	0.31	0.7989444945233879
chr6	109440721	109443922	protein_coding	SMPD2	+	2161	1344	3.23	8.197125351282535
chr6	109444062	109465968	protein_coding	MICAL1	-	3950	125	0.16	0.41709020598161445
chr6	109462516	109483237	protein_coding	ZBTB24	-	5723	774	0.70	1.78251949921033
chr6	109482565	109495184	lncRNA	LOC105377935	+	1131	1	0.00	0.011653448725923091
chr6	109492855	109691212	protein_coding	AK9	-	15673	269	0.09	0.22621282376865412
chr6	109691221	109825431	protein_coding	FIG4	+	4696	3120	3.45	8.756762689126774
chr6	109826212	109829112	lncRNA	LOC107986630	+	1102	2	0.01	0.023920236858473713
chr6	109978256	109980720	protein_coding	GPR6	+	1947	4	0.01	0.027077658981035476
chr6	110020012	110040241	lncRNA	LOC107986631	-	1970	2	0.01	0.013380761938090372
chr6	110099819	110180004	protein_coding	WASF1	-	3220	5694	9.18	23.30658621066903
chr6	110180427	110232232	protein_coding	CDC40	+	3859	3757	5.06	12.831679129926004
chr6	110243895	110358272	protein_coding	METTL24	-	3238	28	0.04	0.11397202416693404
chr6	110244069	110254214	lncRNA	LOC105377937	+	655	0	0.00	0.0
chr6	110334656	110353143	lncRNA	LOC102724586	+	2924	5	0.01	0.022537706068773967
chr6	110388321	110415575	protein_coding	DDO	-	3155	189	0.31	0.7895497769269711
chr6	110415700	110420130	lncRNA	LOC105377936	+	671	1	0.01	0.019642400162472456
chr6	110424587	110476674	protein_coding	SLC22A16	-	2862	34	0.06	0.15657642114138595
chr6	110475262	110479436	lncRNA	LOC105377938	+	529	2	0.02	0.04983005863523258
chr6	110535862	110549401	lncRNA	LOC105377940	-	1958	2	0.01	0.013462768650683368
chr6	110549563	110555945	lncRNA	LOC105377939	+	2174	2	0.00	0.012125161461839023
chr6	110575398	110589408	lncRNA	LOC105377941	+	1426	4	0.01	0.036970688664849975
chr6	110609978	110816531	protein_coding	CDK19	-	9126	10297	5.86	14.871244805102874
chr6	110814621	110895713	protein_coding	AMD1	+	3619	5185	7.44	18.883272144035256
chr6	110848546	110848673	snoRNA	SNORA40C	+	128	0	0.00	0.0
chr6	110958706	110967872	protein_coding	GTF3C6	+	788	2596	17.11	43.42057248910326
chr6	110982017	111028263	protein_coding	RPF2	+	4452	4284	5.00	12.682690112452262
chr6	111046419	111047554	transcribed_pseudogene	GSTM2P1	-	1136	116	0.53	1.3458502280336322
chr6	111087503	111231194	protein_coding	SLC16A10	+	13395	144	0.06	0.14168923279572515
chr6	111113834	111113939	snoRNA	SNORD166	+	106	0	0.00	0.0
chr6	111227598	111259192	lncRNA	LOC107986521	-	740	0	0.00	0.0
chr6	111259279	111280005	protein_coding	MFSD4B	+	8033	2788	1.80	4.57437829193888
chr6	111299031	111483715	protein_coding	REV3L	-	18256	7217	2.05	5.210365059355294
chr6	111483472	111602295	antisense_RNA	TRAF3IP2-AS1	+	7112	795	0.58	1.4733042962134586
chr6	111525925	111528851	lncRNA	LOC107986522	-	461	6	0.07	0.17154078753603924
chr6	111555378	111606274	protein_coding	TRAF3IP2	-	6407	16812	13.63	34.5845183639188
chr6	111642329	111655889	lncRNA	LOC105377944	-	1302	3	0.01	0.030368779974698196
chr6	111660332	111873452	protein_coding	FYN	-	4777	14944	16.25	41.231457987603136
chr6	111689842	111697553	lncRNA	LOC105377945	+	3957	581	0.76	1.9352057987718092
chr6	111872732	111877015	protein_coding	LOC102724646	+	4003	44	0.06	0.14487190167295447
chr6	111900305	111909397	lncRNA	LINC02527	-	1417	3	0.01	0.027904129518036027
chr6	111980861	111990813	lncRNA	LOC105377947	+	1178	2	0.01	0.02237699577083025
chr6	112052813	112070969	protein_coding	CCN6	+	3428	25	0.04	0.09612055505410601
chr6	112070663	112087529	protein_coding	TUBE1	-	2341	2473	5.49	13.923222942675793
chr6	112087591	112102790	protein_coding	FAM229B	+	2551	1927	3.92	9.9560789223362
chr6	112107931	112254722	protein_coding	LAMA4	-	7574	33	0.02	0.057425622761767575
chr6	112116000	112155733	lncRNA	LOC107986633	+	842	1	0.01	0.015653266637789806
chr6	112236596	112306683	lncRNA	LAMA4-AS1	+	536	2	0.02	0.04917929294410081
chr6	112285861	112299084	lncRNA	LOC107986632	-	1891	18	0.05	0.12545791071514664
chr6	112347330	112351294	protein_coding	RFPL4B	+	1898	0	0.00	0.0
chr6	112392372	112396400	lncRNA	LOC101927664	-	810	1	0.01	0.016271667295085206
chr6	112689900	112771666	lncRNA	LOC105377949	+	1514	3	0.01	0.02611634843266648
chr6	112729376	112846824	lncRNA	LOC107986634	-	891	0	0.00	0.0
chr6	112880153	112904284	lncRNA	LOC105377950	+	2668	3	0.01	0.014820146749271759
chr6	112912439	112937719	lncRNA	LOC107986635	+	765	0	0.00	0.0
chr6	112983317	112998155	lncRNA	LOC105377951	+	2094	1	0.00	0.006294197950820924
chr6	113048135	113065046	lncRNA	LOC107986636	+	1114	0	0.00	0.0
chr6	113094282	113111755	lncRNA	LOC105377952	-	536	4	0.04	0.09835858588820162
chr6	113122122	113131546	lncRNA	LOC105377956	-	473	0	0.00	0.0
chr6	113168055	113197540	lncRNA	LOC105377953	+	897	0	0.00	0.0
chr6	113168495	113195294	lncRNA	LOC105377955	-	824	1	0.01	0.015995206928421137
chr6	113345959	113377343	lncRNA	LOC107986637	-	1715	0	0.00	0.0
chr6	113428540	113433447	lncRNA	LINC02518	-	550	0	0.00	0.0
chr6	113623535	113650075	lncRNA	LINC02541	-	328	8	0.13	0.32146464656143947
chr6	113857345	113863475	protein_coding	MARCKS	+	4296	21008	25.40	64.45216505900174
chr6	113868013	113873347	lncRNA	MROCKI	-	2751	10	0.02	0.04791003456568163
chr6	113904387	113921642	lncRNA	FLJ34503	+	2006	2	0.01	0.013140628623149566
chr6	113933028	113971148	protein_coding	HDAC2	-	10078	17972	9.26	23.503856692606647
chr6	113969701	114340729	lncRNA	HDAC2-AS2	+	2007	40	0.10	0.26268162449464905
chr6	114055586	114342395	protein_coding	HS3ST5	-	8282	6	0.00	0.009548454848359587
chr6	114342325	114469332	lncRNA	LOC107986638	+	1052	0	0.00	0.0
chr6	114477126	114545344	lncRNA	LOC105377959	-	2507	6	0.01	0.031543798585605944
chr6	114991601	115002282	lncRNA	LOC107986639	+	1273	1	0.00	0.010353535356652802
chr6	115046774	115053480	lncRNA	LOC105377960	+	196	0	0.00	0.0
chr6	115472508	115486536	lncRNA	LOC105377961	+	787	0	0.00	0.0
chr6	115633542	115643835	lncRNA	LINC02534	-	513	0	0.00	0.0
chr6	115931149	116100739	protein_coding	FRK	-	14251	641	0.23	0.59282944188346
chr6	116038731	116039944	transcribed_pseudogene	TPI1P3	+	1214	512	2.19	5.558637446966834
chr6	116100833	116249497	protein_coding	NT5DC1	+	7630	9058	6.17	15.6467755584134
chr6	116118909	116219937	protein_coding	COL10A1	-	10664	68	0.03	0.08404383295323453
chr6	116249964	116254075	protein_coding	TSPYL4	-	4112	1393	1.76	4.464934425842289
chr6	116254171	116444861	protein_coding	DSE	+	15808	7010	2.30	5.844645373748944
chr6	116267734	116273895	lncRNA	LOC112267965	-	4074	111	0.14	0.35910299619565805
chr6	116274859	116280117	protein_coding	TSPYL1	-	5259	5547	5.48	13.901833081104485
chr6	116367425	116371719	lncRNA	LOC100287467	-	4295	18	0.02	0.05523653298308319
chr6	116461375	116463782	protein_coding	CALHM6	+	1216	3	0.01	0.0325165719794877
chr6	116494989	116545684	protein_coding	TRAPPC3L	-	2681	403	0.78	1.981186257043888
chr6	116511639	116524788	protein_coding	CALHM5	+	9787	10	0.01	0.013466895380626356
chr6	116529021	116561127	protein_coding	CALHM4	+	5289	1	0.00	0.0024919740043522435
chr6	116571504	116597675	protein_coding	RWDD1	+	5627	6444	5.95	15.093699214522577
chr6	116598184	116633051	protein_coding	RSPH4A	+	6473	23	0.02	0.04683163320059283
chr6	116635618	116668810	protein_coding	ZUP1	-	2769	2007	3.76	9.553037692885939
chr6	116677643	116741867	protein_coding	KPNA5	+	16078	1629	0.53	1.3353838959567097
chr6	116752197	116765719	protein_coding	FAM162B	-	1032	1	0.01	0.012771366772305249
chr6	116766352	116768020	lncRNA	LOC105377963	+	1222	1	0.00	0.010785638714418181
chr6	116788512	116831128	protein_coding	GPRC6A	-	8802	3	0.00	0.00449217808760021
chr6	116877218	116932163	protein_coding	RFX6	+	3752	6	0.01	0.021076839833186062
chr6	117261489	117265075	lncRNA	LOC105377964	-	2196	0	0.00	0.0
chr6	117265558	117273565	protein_coding	VGLL2	+	2376	2	0.00	0.011094318610285366
chr6	117287918	117426065	protein_coding	ROS1	-	12894	13	0.01	0.013288402095334825
chr6	117480351	117569858	protein_coding	DCBLD1	+	4549	3023	3.45	8.75869261129138
chr6	117560269	117602520	protein_coding	GOPC	-	4682	3646	4.04	10.263661716335612
chr6	117672813	117675284	lncRNA	LOC101927919	-	1647	70	0.22	0.5601721527816218
chr6	117675469	117710727	protein_coding	NUS1	+	4796	9378	10.16	25.772000348953362
chr6	117907226	118317676	protein_coding	SLC35F1	+	5152	43	0.04	0.11000430354965407
chr6	118085903	118095472	lncRNA	LOC105377967	+	406	2	0.03	0.0649263571872858
chr6	118130986	118180398	lncRNA	LOC107986523	-	6814	3	0.00	0.005802781263143096
chr6	118460772	118710101	protein_coding	CEP85L	-	10709	1325	0.64	1.6307374100709868
chr6	118465576	118486721	lncRNA	LOC105377971	+	2617	23	0.05	0.11583536939527603
chr6	118501373	118503846	transcribed_pseudogene	BRD7P3	+	2474	52	0.11	0.27702612225909007
chr6	118548296	118561716	protein_coding	PLN	+	2989	20	0.03	0.08819036807640694
chr6	118567971	118586633	lncRNA	LOC107986524	+	1618	7	0.02	0.05702123211565705
chr6	118782708	118783420	transcribed_pseudogene	SELENOKP3	+	713	2	0.01	0.036970688664849975
chr6	118813449	118935162	protein_coding	MCM9	-	6147	980	0.83	2.1012606960856735
chr6	118894152	118909171	protein_coding	ASF1A	+	2434	493	1.05	2.669582950265561
chr6	118959763	119149193	protein_coding	FAM184A	-	4244	29	0.04	0.0900616080965013
chr6	119069047	119069143	miRNA	MIR548B	-	97	0	0.00	0.0
chr6	119177204	119350619	protein_coding	MAN1A1	-	5299	1359	1.33	3.3802016685708334
chr6	119285653	119296731	lncRNA	LOC107986526	+	998	0	0.00	0.0
chr6	119452547	119491302	lncRNA	LOC285762	-	3469	7	0.01	0.026595662601076136
chr6	119473412	119478662	lncRNA	LOC105377973	-	4294	1	0.00	0.0030694109243174237
chr6	119478860	119506098	lncRNA	LOC107986525	-	2483	3	0.01	0.015924346164743072
chr6	119549808	119845084	lncRNA	LOC105377975	+	812	3	0.02	0.04869476789046434
chr6	119654064	119663115	lncRNA	LOC105377972	+	2173	4	0.01	0.02426148275935392
chr6	120015179	120015257	miRNA	MIR3144	+	79	0	0.00	0.0
chr6	120970601	121017233	lncRNA	LOC105377977	-	1819	4	0.01	0.028983068738909327
chr6	121079494	121335384	protein_coding	TBC1D32	-	12269	50	0.02	0.05371281485458887
chr6	121435646	121449727	protein_coding	GJA1	+	3083	22	0.04	0.09405160921129367
chr6	121767376	122055822	lncRNA	LOC105377979	+	8970	19	0.01	0.02791760977384184
chr6	121865959	121884715	lncRNA	LOC105377978	-	418	0	0.00	0.0
chr6	122399551	122433119	protein_coding	HSF2	+	2885	2393	4.31	10.93236078616378
chr6	122443351	122471807	protein_coding	SERINC1	-	3125	17919	29.78	75.57546402275577
chr6	122471917	122726373	protein_coding	PKIB	+	2914	44	0.08	0.19901243047249031
chr6	122729919	122736887	lncRNA	LOC112267966	+	3181	2	0.00	0.00828673405156807
chr6	122749201	122784077	protein_coding	FABP7	+	4314	23	0.03	0.07026916126737073
chr6	122788456	122809720	protein_coding	SMPDL3A	+	2679	747	1.45	3.675064475639121
chr6	122996235	123072925	protein_coding	CLVS2	+	11219	13	0.01	0.015272364436870238
chr6	123216339	123637093	protein_coding	TRDN	-	10990	0	0.00	0.0
chr6	123308405	123337716	lncRNA	LOC105377984	+	1521	0	0.00	0.0
chr6	123439604	123471756	lncRNA	TRDN-AS1	+	2409	3	0.01	0.016413512464531776
chr6	123519650	123570916	lncRNA	LOC105377982	+	7328	2	0.00	0.0035971753572650155
chr6	123609125	123669264	lncRNA	LOC105377981	+	1885	7	0.02	0.04894448464887698
chr6	123803842	124825652	protein_coding	NKAIN2	+	3623	14	0.02	0.050930363545753865
chr6	124908243	124963027	lncRNA	RNF217-AS1	-	5345	57	0.06	0.1405543272243375
chr6	124962406	125092634	protein_coding	RNF217	+	15233	5597	1.91	4.842693015097448
chr6	125153730	125264407	protein_coding	TPD52L1	+	4537	16448	18.83	47.781677490047336
chr6	125182943	125197817	lncRNA	LOC100126584	-	723	15	0.11	0.27344503130744846
chr6	125275350	125302066	protein_coding	HDDC2	-	1744	4839	14.41	36.57010574148109
chr6	125346200	125363635	lncRNA	LOC107986640	+	1060	1	0.00	0.012434009914168884
chr6	125367610	125445367	lncRNA	LOC102723341	-	4055	7	0.01	0.022752245021734428
chr6	125645662	125749418	lncRNA	LOC105377986	-	916	6	0.03	0.08633220857436037
chr6	125674353	125720218	lncRNA	LINC02523	+	2963	21	0.04	0.0934124403271682
chr6	125747639	125762243	protein_coding	HEY2	+	5346	93	0.09	0.2292825846125643
chr6	125780247	125780318	tRNA	TRE-CTC1-7	-	72	5	0.36	0.9152812853485429
chr6	125780943	125932034	protein_coding	NCOA7	+	7646	5844	3.97	10.073792201766562
chr6	125797861	125818858	lncRNA	NCOA7-AS1	-	496	2	0.02	0.053145364955721835
chr6	125956770	125980244	protein_coding	HINT3	+	3325	4175	6.52	16.549386729369743
chr6	125986430	126079728	protein_coding	TRMT11	+	8115	2044	1.31	3.3197810524257387
chr6	126100801	126202131	lncRNA	LOC101928096	+	19561	61	0.02	0.04110132820664383
chr6	126339696	126483320	protein_coding	CENPW	+	4095	1480	1.88	4.763485898253515
chr6	126484631	126484713	miRNA	MIR588	+	83	0	0.00	0.0
chr6	126655694	126722197	lncRNA	LOC105377992	+	8085	6	0.00	0.009781113550292405
chr6	126692611	126719698	lncRNA	LOC105377993	-	3129	2	0.00	0.008424449031012474
chr6	126873286	126882837	lncRNA	LOC105377991	+	3653	2	0.00	0.007216014513560917
chr6	126884907	127002806	lncRNA	LOC105377989	-	10237	36	0.02	0.046349694082708275
chr6	127118671	127199481	protein_coding	RSPO3	+	5423	9	0.01	0.02187358557646527
chr6	127172153	127213162	lncRNA	LOC112267972	-	5970	2	0.00	0.004415427306204026
chr6	127263415	127289893	protein_coding	RNF146	+	11550	1072	0.48	1.223291268023237
chr6	127288712	127344179	protein_coding	ECHDC1	-	3968	2801	3.67	9.303760452561056
chr6	127324979	127341875	lncRNA	LOC105377994	+	776	8	0.05	0.13587680937133007
chr6	127343589	127379065	lncRNA	LOC107986641	+	238	2	0.04	0.11075672696654634
chr6	127438406	127459389	protein_coding	KIAA0408	-	8123	0	0.00	0.0
chr6	127438406	127519024	protein_coding	SOGA3	-	11487	19	0.01	0.02180037953089243
chr6	127510700	127515300	lncRNA	LOC107986642	+	1555	2	0.01	0.01695183345211449
chr6	127577174	127591820	protein_coding	C6orf58	+	1203	1	0.00	0.010955985460531186
chr6	127599426	127608237	lncRNA	LOC105377995	-	371	0	0.00	0.0
chr6	127608323	127632311	lncRNA	LOC105377996	+	550	1	0.01	0.023963728198216395
chr6	127663346	127685373	lncRNA	LINC02536	+	5922	2	0.00	0.004451215977378933
chr6	127689086	127702674	lncRNA	LOC112267973	-	4662	1	0.00	0.0028271236613082403
chr6	127708194	127918631	protein_coding	THEMIS	-	4802	12	0.01	0.03293640277139279
chr6	127968785	128520603	protein_coding	PTPRK	-	8393	9373	5.80	14.719005530922821
chr6	128027865	128086293	lncRNA	LOC101928140	+	1818	20	0.06	0.14499505510471966
chr6	128648537	128702756	lncRNA	LOC105377998	+	271	2	0.04	0.09726974545401487
chr6	128883138	129516566	protein_coding	LAMA2	+	15854	33	0.01	0.027434191169271326
chr6	129493129	129558643	lncRNA	LOC102723409	-	11269	10	0.00	0.011695847465630505
chr6	129576132	129710225	protein_coding	ARHGAP18	-	4740	1352	1.48	3.7593730565809516
chr6	129831244	129861514	protein_coding	TMEM244	-	1704	1	0.00	0.007734771425480643
chr6	129855628	129947947	lncRNA	LOC105377999	+	1332	1	0.00	0.00989493281457884
chr6	130018581	130141449	protein_coding	L3MBTL3	+	5547	244	0.23	0.5797606497567406
chr6	130120122	130121353	lncRNA	LOC105378000	-	699	0	0.00	0.0
